group1	group2	Diff	Lower	Upper	q-value	p-value	Metrics
('RFE_0.1', 'ridge')	('RFE_0.1', 'rf')	0.3023441926654008	0.03588280021066742	0.5688055851201341	5.596666694896268	0.01096410348682697	FDR
('RFE_0.1', 'ridge')	('RFE_100.0', 'ridge')	0.03633637337748896	-0.23012501907724442	0.30279776583222234	0.67261940407159	0.9	FDR
('RFE_0.1', 'ridge')	('RFE_100.0', 'enet')	0.016336373377488944	-0.25012501907724444	0.2827977658322223	0.30240116732906996	0.9	FDR
('RFE_0.1', 'ridge')	('RFE_100.0', 'svr')	0.10108637337748905	-0.16537501907724433	0.36754776583222243	1.8712009455254992	0.9	FDR
('RFE_0.1', 'ridge')	('RFE_100.0', 'rf')	0.10633637337748902	-0.16012501907724436	0.3727977658322224	1.9683832326704103	0.9	FDR
('RFE_0.1', 'ridge')	('dRFE_0.1', 'ridge')	0.2483724276253373	-0.018088964829396093	0.5148338200800706	4.5976001105455735	0.09740614919936097	FDR
('RFE_0.1', 'ridge')	('dRFE_0.1', 'enet')	0.07838403777203595	-0.18807735468269743	0.34484543022676933	1.4509600126361109	0.9	FDR
('RFE_0.1', 'ridge')	('dRFE_0.1', 'svr')	0.2786266787005811	0.012165286245847728	0.5450880711553145	5.157633884897686	0.03075523190399132	FDR
('RFE_0.1', 'ridge')	('dRFE_0.1', 'rf')	0.1821966251555096	-0.08426476729922378	0.448658017610243	3.372625665275529	0.5532822483991817	FDR
('RFE_0.1', 'ridge')	('dRFE_0.2', 'ridge')	0.25291828249263393	-0.013543109962099453	0.5193796749473674	4.681748029218472	0.08352233752765992	FDR
('RFE_0.1', 'ridge')	('dRFE_0.2', 'enet')	0.09875091607163689	-0.1677104763830965	0.36521230852637027	1.8279695012374981	0.9	FDR
('RFE_0.1', 'ridge')	('dRFE_0.2', 'svr')	0.2789085247390549	0.012447132284321538	0.5453699171937882	5.162851112067518	0.030397200415919312	FDR
('RFE_0.1', 'ridge')	('dRFE_0.2', 'rf')	0.1859255313844158	-0.08053586107031757	0.4523869238391492	3.4416511197277218	0.5225814918957068	FDR
('RFE_0.1', 'enet')	('RFE_0.1', 'svr')	0.29209269569766505	0.02563130324293167	0.5585540881523985	5.406902138327947	0.017343622262907976	FDR
('RFE_0.1', 'enet')	('RFE_0.1', 'rf')	0.010751496967735807	-0.2557098954869976	0.2772128894224692	0.19902001248688492	0.9	FDR
('RFE_0.1', 'enet')	('RFE_100.0', 'ridge')	0.25525632232017603	-0.011205070134557349	0.5217177147749095	4.725027278337793	0.07676387186655931	FDR
('RFE_0.1', 'enet')	('RFE_100.0', 'enet')	0.27525632232017605	0.008794929865442669	0.5417177147749095	5.095245515080313	0.035327435911128635	FDR
('RFE_0.1', 'enet')	('RFE_100.0', 'svr')	0.19050632232017595	-0.07595507013455743	0.45696771477490933	3.5264457368838835	0.4845225153160141	FDR
('RFE_0.1', 'enet')	('RFE_100.0', 'rf')	0.18525632232017597	-0.08120507013455741	0.45171771477490935	3.4292634497389725	0.5280902428595271	FDR
('RFE_0.1', 'enet')	('dRFE_0.1', 'ridge')	0.043220268072327706	-0.22324112438240568	0.3096816605270611	0.8000465718638093	0.9	FDR
('RFE_0.1', 'enet')	('dRFE_0.1', 'enet')	0.21320865792562904	-0.05325273452910434	0.4796700503803624	3.946686669773272	0.28712412354147476	FDR
('RFE_0.1', 'enet')	('dRFE_0.1', 'svr')	0.012966016997083885	-0.2534953754576495	0.27942740945181727	0.24001279751169682	0.9	FDR
('RFE_0.1', 'enet')	('dRFE_0.1', 'rf')	0.4737893208531746	0.20732792839844122	0.7402507133079079	8.770272347684912	0.001	FDR
('RFE_0.1', 'enet')	('dRFE_0.2', 'ridge')	0.038674413205031066	-0.22778697924970231	0.30513580565976445	0.7158986531909112	0.9	FDR
('RFE_0.1', 'enet')	('dRFE_0.2', 'enet')	0.1928417796260281	-0.07361961282870527	0.4593031720807615	3.5696771811718846	0.46417753640328707	FDR
('RFE_0.1', 'enet')	('dRFE_0.2', 'svr')	0.012684170958610075	-0.2537772214961233	0.27914556341334346	0.2347955703418649	0.9	FDR
('RFE_0.1', 'enet')	('dRFE_0.2', 'rf')	0.4775182270820808	0.21105683462734742	0.7439796195368142	8.839297802137105	0.001	FDR
('RFE_0.1', 'svr')	('RFE_0.1', 'rf')	0.30284419266540086	0.036382800210667476	0.5693055851201343	5.605922150814832	0.010715795173713683	FDR
('RFE_0.1', 'svr')	('RFE_100.0', 'ridge')	0.03683637337748902	-0.22962501907724436	0.3032977658322224	0.6818748599901541	0.9	FDR
('RFE_0.1', 'svr')	('RFE_100.0', 'enet')	0.016836373377489	-0.24962501907724438	0.2832977658322224	0.311656623247634	0.9	FDR
('RFE_0.1', 'svr')	('RFE_100.0', 'svr')	0.1015863733774891	-0.16487501907724428	0.3680477658322225	1.8804564014440632	0.9	FDR
('RFE_0.1', 'svr')	('RFE_100.0', 'rf')	0.10683637337748908	-0.1596250190772443	0.37329776583222246	1.9776386885889743	0.9	FDR
('RFE_0.1', 'svr')	('dRFE_0.1', 'ridge')	0.24887242762533734	-0.017588964829396037	0.5153338200800708	4.606855566464137	0.0956609011923285	FDR
('RFE_0.1', 'svr')	('dRFE_0.1', 'enet')	0.07888403777203601	-0.18757735468269737	0.3453454302267694	1.4602154685546749	0.9	FDR
('RFE_0.1', 'svr')	('dRFE_0.1', 'svr')	0.27912667870058117	0.012665286245847784	0.5455880711553145	5.16688934081625	0.030121699788402623	FDR
('RFE_0.1', 'svr')	('dRFE_0.1', 'rf')	0.18169662515550955	-0.08476476729922383	0.44815801761024293	3.3633702093569653	0.5573985494964595	FDR
('RFE_0.1', 'svr')	('dRFE_0.2', 'ridge')	0.253418282492634	-0.013043109962099397	0.5198796749473673	4.691003485137036	0.08204508568246727	FDR
('RFE_0.1', 'svr')	('dRFE_0.2', 'enet')	0.09925091607163694	-0.16721047638309644	0.3657123085263703	1.8372249571560622	0.9	FDR
('RFE_0.1', 'svr')	('dRFE_0.2', 'svr')	0.279408524739055	0.012947132284321594	0.5458699171937884	5.172106567986082	0.029771073125454794	FDR
('RFE_0.1', 'svr')	('dRFE_0.2', 'rf')	0.18542553138441575	-0.08103586107031763	0.45188692383914913	3.432395663809158	0.5267008013906176	FDR
('RFE_0.1', 'rf')	('RFE_100.0', 'ridge')	0.26600781928791184	-0.0004535731668215415	0.5324692117426453	4.924047290824678	0.05090212038185227	FDR
('RFE_0.1', 'rf')	('RFE_100.0', 'enet')	0.28600781928791186	0.019546426833178476	0.5524692117426453	5.294265527567198	0.022545544422659214	FDR
('RFE_0.1', 'rf')	('RFE_100.0', 'svr')	0.20125781928791175	-0.06520357316682163	0.46771921174264514	3.7254657493707684	0.38723875466836133	FDR
('RFE_0.1', 'rf')	('RFE_100.0', 'rf')	0.19600781928791178	-0.0704535731668216	0.46246921174264516	3.6282834622258573	0.4356363166281224	FDR
('RFE_0.1', 'rf')	('dRFE_0.1', 'ridge')	0.05397176504006351	-0.21248962741466987	0.3204331574947969	0.9990665843506942	0.9	FDR
('RFE_0.1', 'rf')	('dRFE_0.1', 'enet')	0.22396015489336485	-0.04250123756136853	0.49042154734809823	4.145706682260157	0.21328107305337574	FDR
('RFE_0.1', 'rf')	('dRFE_0.1', 'svr')	0.023717513964819692	-0.2427438784899137	0.2901789064195531	0.43903280999858174	0.9	FDR
('RFE_0.1', 'rf')	('dRFE_0.1', 'rf')	0.4845408178209104	0.21807942536617703	0.7510022102756437	8.969292360171798	0.001	FDR
('RFE_0.1', 'rf')	('dRFE_0.2', 'ridge')	0.049425910172766874	-0.2170354822819665	0.31588730262750025	0.9149186656777961	0.9	FDR
('RFE_0.1', 'rf')	('dRFE_0.2', 'enet')	0.20359327659376392	-0.06286811586096946	0.4700546690484973	3.76869719365877	0.36594123670100276	FDR
('RFE_0.1', 'rf')	('dRFE_0.2', 'svr')	0.023435667926345882	-0.2430257245283875	0.28989706038107926	0.4338155828287498	0.9	FDR
('RFE_0.1', 'rf')	('dRFE_0.2', 'rf')	0.4882697240498166	0.22180833159508323	0.75473111650455	9.038317814623989	0.001	FDR
('RFE_100.0', 'ridge')	('RFE_100.0', 'enet')	0.020000000000000018	-0.24646139245473336	0.2864613924547334	0.3702182367425201	0.9	FDR
('RFE_100.0', 'ridge')	('RFE_100.0', 'svr')	0.06475000000000009	-0.2017113924547333	0.33121139245473347	1.1985815414539092	0.9	FDR
('RFE_100.0', 'ridge')	('RFE_100.0', 'rf')	0.07000000000000006	-0.19646139245473332	0.33646139245473344	1.2957638285988202	0.9	FDR
('RFE_100.0', 'ridge')	('dRFE_0.1', 'ridge')	0.21203605424784833	-0.054425338206885054	0.4784974467025817	3.9249807064739834	0.29601109021051064	FDR
('RFE_100.0', 'ridge')	('dRFE_0.1', 'enet')	0.04204766439454699	-0.2244137280601864	0.30850905684928037	0.7783406085645208	0.9	FDR
('RFE_100.0', 'ridge')	('dRFE_0.1', 'svr')	0.24229030532309215	-0.024171087131641233	0.5087516977778255	4.485014480826096	0.12072312459922663	FDR
('RFE_100.0', 'ridge')	('dRFE_0.1', 'rf')	0.21853299853299857	-0.04792839392173481	0.48499439098773195	4.04524506934712	0.2484502453895936	FDR
('RFE_100.0', 'ridge')	('dRFE_0.2', 'ridge')	0.21658190911514497	-0.049879483339588415	0.48304330156987835	4.009128625146881	0.2622493756757174	FDR
('RFE_100.0', 'ridge')	('dRFE_0.2', 'enet')	0.06241454269414792	-0.20404684976058546	0.3288759351488813	1.155350097165908	0.9	FDR
('RFE_100.0', 'ridge')	('dRFE_0.2', 'svr')	0.24257215136156596	-0.023889241093167424	0.5090335438162994	4.490231707995928	0.11956721005107118	FDR
('RFE_100.0', 'ridge')	('dRFE_0.2', 'rf')	0.22226190476190477	-0.04419948769282861	0.48872329721663815	4.114270523799312	0.22403686129871103	FDR
('RFE_100.0', 'enet')	('RFE_100.0', 'svr')	0.0847500000000001	-0.18171139245473328	0.3512113924547335	1.5687997781964294	0.9	FDR
('RFE_100.0', 'enet')	('RFE_100.0', 'rf')	0.09000000000000008	-0.1764613924547333	0.35646139245473346	1.6659820653413404	0.9	FDR
('RFE_100.0', 'enet')	('dRFE_0.1', 'ridge')	0.23203605424784834	-0.03442533820688504	0.4984974467025817	4.295198943216503	0.16758455381818937	FDR
('RFE_100.0', 'enet')	('dRFE_0.1', 'enet')	0.06204766439454701	-0.20441372806018637	0.3285090568492804	1.1485588453070408	0.9	FDR
('RFE_100.0', 'enet')	('dRFE_0.1', 'svr')	0.26229030532309217	-0.004171087131641216	0.5287516977778255	4.855232717568616	0.058862524858028786	FDR
('RFE_100.0', 'enet')	('dRFE_0.1', 'rf')	0.19853299853299855	-0.06792839392173483	0.46499439098773193	3.675026832604599	0.4123928090331891	FDR
('RFE_100.0', 'enet')	('dRFE_0.2', 'ridge')	0.23658190911514498	-0.029879483339588397	0.5030433015698783	4.379346861889402	0.14464126084498752	FDR
('RFE_100.0', 'enet')	('dRFE_0.2', 'enet')	0.08241454269414794	-0.18404684976058544	0.3488759351488813	1.5255683339084283	0.9	FDR
('RFE_100.0', 'enet')	('dRFE_0.2', 'svr')	0.262572151361566	-0.003889241093167406	0.5290335438162994	4.860449944738448	0.058226353430126165	FDR
('RFE_100.0', 'enet')	('dRFE_0.2', 'rf')	0.20226190476190475	-0.06419948769282863	0.46872329721663814	3.7440522870567916	0.3780340196718833	FDR
('RFE_100.0', 'svr')	('RFE_100.0', 'rf')	0.005249999999999977	-0.2612113924547334	0.27171139245473336	0.097182287144911	0.9	FDR
('RFE_100.0', 'svr')	('dRFE_0.1', 'ridge')	0.14728605424784824	-0.11917533820688514	0.4137474467025816	2.7263991650200743	0.8406896446899532	FDR
('RFE_100.0', 'svr')	('dRFE_0.1', 'enet')	0.022702335605453094	-0.2437590568492803	0.2891637280601865	0.42024093288938846	0.9	FDR
('RFE_100.0', 'svr')	('dRFE_0.1', 'svr')	0.17754030532309206	-0.08892108713164132	0.44400169777782544	3.2864329393721867	0.5916166504318711	FDR
('RFE_100.0', 'svr')	('dRFE_0.1', 'rf')	0.28328299853299865	0.016821606078265272	0.549744390987732	5.243826610801029	0.025291397912740488	FDR
('RFE_100.0', 'svr')	('dRFE_0.2', 'ridge')	0.15183190911514488	-0.1146294833395885	0.41829330156987826	2.8105470836929722	0.803263483872026	FDR
('RFE_100.0', 'svr')	('dRFE_0.2', 'enet')	0.002335457305852162	-0.2641259351488812	0.26879684976058554	0.04323144428800116	0.9	FDR
('RFE_100.0', 'svr')	('dRFE_0.2', 'svr')	0.17782215136156587	-0.08863924109316751	0.44428354381629925	3.2916501665420186	0.5892961725144759	FDR
('RFE_100.0', 'svr')	('dRFE_0.2', 'rf')	0.28701190476190486	0.020550512307171476	0.5534732972166383	5.312852065253221	0.021604729988698	FDR
('RFE_100.0', 'rf')	('dRFE_0.1', 'ridge')	0.14203605424784826	-0.12442533820688512	0.40849744670258165	2.6292168778751632	0.883908805672155	FDR
('RFE_100.0', 'rf')	('dRFE_0.1', 'enet')	0.02795233560545307	-0.2385090568492803	0.29441372806018645	0.5174232200342994	0.9	FDR
('RFE_100.0', 'rf')	('dRFE_0.1', 'svr')	0.17229030532309209	-0.0941710871316413	0.43875169777782547	3.1892506522272757	0.6348368467110173	FDR
('RFE_100.0', 'rf')	('dRFE_0.1', 'rf')	0.28853299853299863	0.02207160607826525	0.554994390987732	5.341008897945939	0.020240932383010835	FDR
('RFE_100.0', 'rf')	('dRFE_0.2', 'ridge')	0.1465819091151449	-0.11987948333958848	0.4130433015698783	2.7133647965480616	0.846484544400801	FDR
('RFE_100.0', 'rf')	('dRFE_0.2', 'enet')	0.007585457305852139	-0.25887593514888124	0.2740468497605855	0.14041373143291216	0.9	FDR
('RFE_100.0', 'rf')	('dRFE_0.2', 'svr')	0.1725721513615659	-0.09388924109316749	0.4390335438162993	3.1944678793971075	0.6325159213510835	FDR
('RFE_100.0', 'rf')	('dRFE_0.2', 'rf')	0.29226190476190483	0.025800512307171453	0.5587232972166383	5.4100343523981325	0.017213912925136854	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.1', 'enet')	0.16998838985330134	-0.09647300260143205	0.4364497823080347	3.146640097909463	0.6537868416535739	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.1', 'svr')	0.03025425107524382	-0.23620714137948956	0.2967156435299772	0.5600337743521124	0.9	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.1', 'rf')	0.4305690527808469	0.1641076603261135	0.6970304452355802	7.970225775821103	0.001	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.2', 'ridge')	0.004545854867296639	-0.26191553758743674	0.27100724732203	0.08414791867289814	0.9	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.2', 'enet')	0.1496215115537004	-0.11683988090103298	0.4160829040084338	2.7696306093080754	0.8214620520841431	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.2', 'svr')	0.03053609711371763	-0.23592529534101575	0.296997489568451	0.5652510015219444	0.9	FDR
('dRFE_0.1', 'ridge')	('dRFE_0.2', 'rf')	0.4342979590097531	0.16783656655501972	0.7007593514644865	8.039251230273296	0.001	FDR
('dRFE_0.1', 'enet')	('dRFE_0.1', 'svr')	0.20024264092854516	-0.06621875152618822	0.46670403338327854	3.7066738722615753	0.3965924015843487	FDR
('dRFE_0.1', 'enet')	('dRFE_0.1', 'rf')	0.26058066292754556	-0.005880729527187822	0.527042055382279	4.82358567791164	0.06287080965893244	FDR
('dRFE_0.1', 'enet')	('dRFE_0.2', 'ridge')	0.17453424472059798	-0.0919271477341354	0.44099563717533136	3.230788016582361	0.6163638796324514	FDR
('dRFE_0.1', 'enet')	('dRFE_0.2', 'enet')	0.020366878299600932	-0.24609451415513245	0.2868282707543343	0.3770094886013873	0.9	FDR
('dRFE_0.1', 'enet')	('dRFE_0.2', 'svr')	0.20052448696701897	-0.06593690548771441	0.46698587942175235	3.711891099431407	0.39399314117361084	FDR
('dRFE_0.1', 'enet')	('dRFE_0.2', 'rf')	0.26430956915645176	-0.0021518232982816188	0.5307709616111851	4.892611132363832	0.054413986974296225	FDR
('dRFE_0.1', 'svr')	('dRFE_0.1', 'rf')	0.4608233038560907	0.19436191140135733	0.7272846963108242	8.530259550173215	0.001	FDR
('dRFE_0.1', 'svr')	('dRFE_0.2', 'ridge')	0.02570839620794718	-0.2407529962467862	0.29216978866268056	0.4758858556792143	0.9	FDR
('dRFE_0.1', 'svr')	('dRFE_0.2', 'enet')	0.17987576262894422	-0.08658562982578916	0.4463371550836776	3.329664383660188	0.5723872343465701	FDR
('dRFE_0.1', 'svr')	('dRFE_0.2', 'svr')	0.00028184603847380973	-0.26617954641625957	0.2667432384932072	0.005217227169831911	0.9	FDR
('dRFE_0.1', 'svr')	('dRFE_0.2', 'rf')	0.4645522100849969	0.19809081763026354	0.7310136025397302	8.599285004625408	0.001	FDR
('dRFE_0.1', 'rf')	('dRFE_0.2', 'ridge')	0.43511490764814353	0.16865351519341015	0.701576300102877	8.054373694494	0.001	FDR
('dRFE_0.1', 'rf')	('dRFE_0.2', 'enet')	0.2809475412271465	0.01448614877241311	0.5474089336818799	5.200595166513027	0.027913958139651807	FDR
('dRFE_0.1', 'rf')	('dRFE_0.2', 'svr')	0.4611051498945645	0.19464375743983114	0.7275665423492979	8.535476777343048	0.001	FDR
('dRFE_0.1', 'rf')	('dRFE_0.2', 'rf')	0.0037289062289062036	-0.2627324862258272	0.2701902986836396	0.06902545445219267	0.9	FDR
('dRFE_0.2', 'ridge')	('dRFE_0.2', 'enet')	0.15416736642099704	-0.11229402603373634	0.4206287588757304	2.8537785279809738	0.7840372324314943	FDR
('dRFE_0.2', 'ridge')	('dRFE_0.2', 'svr')	0.02599024224642099	-0.2404711502083124	0.2924516347011544	0.48110308284904624	0.9	FDR
('dRFE_0.2', 'ridge')	('dRFE_0.2', 'rf')	0.43884381387704974	0.17238242142231636	0.7053052063317831	8.123399148946193	0.001	FDR
('dRFE_0.2', 'enet')	('dRFE_0.2', 'svr')	0.18015760866741803	-0.08630378378731535	0.4466190011221514	3.3348816108300197	0.57006822686385	FDR
('dRFE_0.2', 'enet')	('dRFE_0.2', 'rf')	0.2846764474560527	0.018215055001319314	0.551137839910786	5.26962062096522	0.02385380389360059	FDR
('dRFE_0.2', 'svr')	('dRFE_0.2', 'rf')	0.46483405612347073	0.19837266366873735	0.7312954485782042	8.604502231795239	0.001	FDR
